ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Deinococci
3_G,2,0.102718689568877,0.895136259486163,3.25007718933325e-05,0.00191754554170662,0.000162503859466662,3.25007718933325e-05,0
3_G,1,0.103193878018604,0.665032305365898,0,0.0821610227741374,0.0849562388305916,0.0646565550107685,0
3_G,0,0.0464398507034166,0.576131687242798,0,0.0962293042396402,0.0426595846492487,0.238539573164896,0
4_D,7,0.439941375135411,0.0437934110750016,0.113808704517938,0.166252469253807,0.0140189893583126,0.22218505065953,0
4_D,6,0.913816842183604,0.01161016633796,0.00178617943660924,0.00874483682506605,0.00714471774643694,0.0568972574703234,0
4_D,5,0.926985068190394,0.0209557436256806,0.00103767990943884,0.00154978168292814,0.0104172281817692,0.0390544984097892,0
4_D,4,0.175661591688066,0.813142654532561,0.000666158094358071,0.00285803311450398,0.00314813422011153,0.00452342835039916,0
4_D,3,0.882291336083783,0.012535702951444,0.0320215804506506,0.0293557600761663,0.00301491589971438,0.0407807045382418,0
4_D,2,0.457768090171222,0.430550377147446,0,0.111366048125735,0,0.000315484555596983,0
4_D,1,0.663772184899228,0.285831745713426,0,0.0309034392860724,0,0.0194926301012734,0
4_D,0,0.44303653831606,0.519555185717528,0,0.0245858234359634,0.00329071790604433,0.00953173462440427,0
4_F,7,0.605533333333333,0.0454,0.0506,0.0826,0.0211666666666667,0.1947,0
4_F,6,0.789098607508125,0.0168768822494558,0,0.00754390672988043,0.0155947162835078,0.170557891284253,0.00032799594477741
4_F,5,0.852909036099179,0.0238714296480518,0.00114929535006406,0.00301454518049589,0.0329715879116738,0.0855754013113272,0.000508704499208682
4_F,4,0.90749098839851,0.0206585284584861,0.00060582194892921,0.00442250022718323,0.00817859631054433,0.0586435646563475,0
4_F,3,0.635816516522164,0.312313103007278,0.00479584736040323,0.00225686934607211,0.00727840364108255,0.0375392601229994,0
4_F,2,0.00119524888567942,0.572486864712767,0,0.425956821634005,0,0.000361064767548993,0
4_F,1,0.251577055673733,0.412931856524609,0,0.035703806939045,0.0074818455218954,0.292305435340717,0
4_F,0,0.342510912365312,0.0601935227862397,0.00115991575348738,0.130093708983242,0.011141296053234,0.454900644058484,0
4_G,7,0.298743896529874,0.0641470051064147,0.125125796712513,0.127884006112788,0.0509150546050915,0.333184240933318,0
4_G,6,0.857839155158408,0.0338905753416848,0.00156768851454387,0.00608548177918395,0.0198668889934015,0.0807502102127781,0
4_G,5,0.873514490235597,0.0489957606504969,0.00215442351796511,0.00653276808673292,0.02474112169018,0.0440614358190284,0
4_G,4,0.181818181818182,0,0.363636363636364,0.454545454545454,0,0,0
4_G,3,0.693595692183548,0.231203736751447,0.00121040952188824,0.00434505982216291,0.00946602318399777,0.0601790785369563,0
4_G,2,0.515392084071049,0.481341024615912,0,0.00287851961848192,0,0.000388371694557085,0
4_G,1,0.187805334386629,0.717834646487745,0,0.0300397064632144,0.0302683824293703,0.0340519302330416,0
4_G,0,0.245049563509901,0.369514301260971,0,0.0211975679576049,0.0319028129361944,0.332335754335329,0
5_D,7,0.613088635676112,0.0760310577795704,0.037435716446506,0.105475446203489,0.023696682464455,0.144272461429868,0
5_D,6,0.898778604520567,0.0207543637980252,0.00126351256493051,0.0132668819317703,0.00503065187888998,0.0609059853058168,0
5_D,5,0.846754138616334,0.0534196260418076,0.00452620516715744,0.00810554902348424,0.00660721903711488,0.080587262114102,0
5_D,4,0.307692307692308,0.153846153846154,0.307692307692308,0.230769230769231,0,0,0
5_D,3,0.905850706119704,0.0189259294841003,0,0.0283408588721299,0.00566817177442598,0.0412143337496397,0
5_D,2,0.0624743159943766,0.749854006704877,7.57002271006813e-05,0.187314804801557,2.16286363144804e-05,0.000259543635773764,0
5_D,1,0.434420131291028,0.548512035010941,0,0.0135886214442013,0.00321663019693654,0.000262582056892779,0
5_D,0,0.843885083460797,0.0133670279976059,0.00166256567134402,0.0157943738777682,0.0167254106537208,0.108565538338764,0
5_F,7,0.568134429044523,0.0634531256388241,0.0437466781143955,0.0812379901058915,0.0419068645488368,0.199231366777055,0.00228954577047304
5_F,6,0.177950135024807,0.773754945676066,0,0.000471016768196948,0.000314011178797965,0.0475098913521321,0
5_F,5,0.892195049061115,0.0335209443641978,0.0108681575932659,0.0250336205608408,0.00821835931663097,0.0301638691039498,0
5_F,4,0.522941386158782,0.00817334623414982,0.0290395681621429,0.391773183276468,0.0023552477466008,0.0457172684218567,0
5_F,3,0.865142150803461,0.0381953028430161,0.00914709517923362,0.0483312731767614,0.0069221260815822,0.0322620519159456,0
5_F,2,0.290789257516163,0.64249060177624,2.89919499019106e-05,0.0645167525150517,0.00201010852653247,0.000164287716110827,0
5_F,1,0.42235708026524,0.307707398736578,0,0.0353392014020586,0.0119410402961064,0.222655279300017,0
5_F,0,0.134134723156243,0.185664649181798,0,0.0516420085182694,0.011852723604573,0.616705895539117,0
5_G,7,0.654469328140214,0.0482765335929893,0.0404284323271665,0.0957935735150925,0.0204284323271665,0.140603700097371,0
5_G,6,0.840218310117976,0.0234848763276857,0.00189275607335808,0.0146642655003859,0.0280238156492337,0.0917159763313609,0
5_G,5,0.652056682952541,0.210108054412391,0.00119609949926004,0.00206783303261905,0.0911873821639264,0.0433839479392625,0
5_G,4,0.668251989644261,0.0892703039601112,0.115734969795762,0.0702656055230607,0.0088599098667178,0.0476172212100873,0
5_G,3,0.880265145158584,0.0595737539855681,0,0.00839066957543212,0.00704816244336298,0.0447222688370532,0
5_G,2,0.34165219591794,0.612623146798838,0,0.0022426024659901,0.012696445867765,0.0307856089494673,0
5_G,1,0,0,0,0,0,0,0
5_G,0,0.513299166833682,0.197469006785581,0,0.036103873793913,0.0649354367681164,0.188192515818708,0
