ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Deinococci
1_G,5,0.964883060415863,0.0306287036712367,0.000262982573021494,0.000368175602230092,0.00224411795645009,0.0016129597811985,0
1_G,4,0.0199087154966312,0.783238426429037,0.000817213649206694,0.193905672679852,0.00105194522929798,0.00107802651597479,0
1_G,3,0.340366166161926,0.123811389483047,0.000344141129630022,0.00597217221881022,0.0106048412715221,0.518901289735064,0
1_G,2,0.926037498313925,0.0725237174587473,0,0.000224810035519986,0.000719392113663954,0.000494582078143968,0
1_G,1,0.517065905423855,0.249437046756148,0,0.0954094930761184,0.0490611535665526,0.0890264011773258,0
1_G,0,0.779615646859769,0.0735624636985782,0,0.0330058839869694,0.0317432258390363,0.0820727796156469,0
2_D,7,0.779888268156425,0.0288086969651215,0.0351502340329156,0.0483466706930394,0.0209723690170618,0.0862298052242186,0.000603955911218481
2_D,6,0.702842377260982,0.0120585701981051,0.0973298880275624,0,0.141257536606374,0.0465116279069767,0
2_D,5,0.974755611381137,0.0233466222489214,0.000423242859483371,0.000696302768827481,5.4611981868822e-05,0.000723608759761892,0
2_D,4,0.835716767424085,0.0292127023834341,0.00323813494545202,0.0606212215968314,0.00717114863456327,0.0640400250156348,0
2_D,3,0.968670833242598,0.0276344156268374,0.00298338450817709,0.000391977526621807,0.000152435704797369,0.000166953390968547,0
2_D,2,0.848346473083028,0.139684646007337,0.00111883017198761,0.0035386256602399,0.00310930710587256,0.00420211797153488,0
2_D,1,0.0580705461638491,0.363743498049415,0,0.000853381014304291,0.005851755526658,0.571480819245774,0
2_D,0,0.450675269633425,0.431919536957966,6.32571085175697e-05,0.0101843944713287,0.00215074168959737,0.105006800139166,0
2_F,7,0.735379495893514,0.0255239308977627,0.0326040781648258,0.0642877371849334,0.0133283772302464,0.128876380628717,0
2_F,6,0.471074380165289,0.504414557774242,0.000141163184641446,0,0.00461988604281094,0.0194420204301627,0.000307992402854063
2_F,5,0.951998494070402,0.0129258957143754,0.000271903955156763,0.00138043546464203,0.0109179895839869,0.0225052812114367,0
2_F,4,0.632516578622007,0.0308249971900641,0.000786782061369001,0.309626840508036,0.0043273013375295,0.0219175002809936,0
2_F,3,0.917184469617423,0.08269199886351,4.9412607626836e-05,7.4118911440254e-05,0,0,0
2_F,2,0.358389912706111,0.609537665696735,0.00168121564823796,0.0226964112512124,0.00763013255738765,6.46621403168445e-05,0
2_F,1,0.416570650466115,0.337767536049719,0,0.0106141545337104,0.00782095597220767,0.227226702978248,0
2_F,0,0.39432804466803,0.0301011664547515,0,0.0294101387583614,0.0665874288241473,0.47957322129471,0
2_G,7,0.65829742052339,0.0159265504965336,0.0360502154768597,0.0769845731059896,0.00573355817875211,0.207007682218475,0
2_G,6,0.527879527879528,0.101343101343101,0.0150590150590151,0.0801790801790802,0.0500610500610501,0.225478225478225,0
2_G,5,0.12072246893309,0.831212449154756,0.000410493711982685,0.00208978617009367,0.0269806321603165,0.0185841698697615,0
2_G,4,0.149790727623954,0.416291049581455,0.000676110753380554,0.291967160334836,0.00170637475853187,0.139568576947843,0
2_G,3,0.749302397378202,0.061454338197751,0,0.177725399859886,0.000403718964104634,0.011114145600057,0
2_G,2,0.0409163473818646,0.884530651340996,0,0.0745530012771392,0,0,0
2_G,1,0.396667475531829,0.242389926932514,0,0.108738439968724,0.147213459516299,0.104990698050635,0
2_G,0,0.586809215479596,0.0248958490187221,0.000978768257792501,0.118054509862972,0.0159614515886162,0.2533002057923,0
3_D,7,0.777757285134637,0.0281616207473825,0.0436540589620634,0.0458388899923389,0.0119740090230684,0.0924155151377579,0.00019862100275232
3_D,6,0.695556555205678,0.0901184585395112,0.0125456090368371,0.0209426700654771,0.048932873494277,0.13190383365822,0
3_D,5,0.653018995596787,0.250747761618499,0,0.00623706740151612,0.0788263329770229,0.0111698424061743,0
3_D,4,0.723525758255409,0.192315655084366,0.00412339118732963,0.00752216969738794,0.0157862047548394,0.0567268210206687,0
3_D,3,0.260162984596542,0.0267087474680861,0.00381553535258373,0.666164209336285,0.011587922181921,0.0315606010645815,0
3_D,2,0.800260661352408,0.185130179128906,0,0.0139726608674567,0,0.000636498651229049,0
3_D,1,0.832920058217886,0.165840116435772,0,0.000242574524284405,5.39054498409789e-05,0.000943345372217131,0
3_D,0,0.678650927487352,0.140550871275998,0,0.0346261944912872,0.00029229904440697,0.145879707700956,0
3_F,7,0.755864259506033,0.0374947518300141,0.0227816213650718,0.034373231594896,0.0151694930724156,0.133915043536993,0.000401599094576587
3_F,6,0.998537549652048,0.00112162505499681,2.47872940330786e-05,6.19682350826966e-06,4.95745880661573e-05,0.000260266587347326,0
3_F,5,0.848275862068966,0.0551724137931034,0,0.00275862068965517,0.0110344827586207,0.0827586206896552,0
3_F,4,0.754320384488655,0.100871462170361,0.00380625589401566,0.064956313271903,0.00885096519832297,0.0671946189767421,0
3_F,3,0.971193574918961,0.0285548405825149,4.83816343316077e-05,0.000203202864192752,0,0,0
3_F,2,0.671114316624594,0.225107184357094,0,0.0719237087791,0.000240413511239332,0.0316143767279721,0
3_F,1,0.57959053103007,0.10808274685434,0,0.0293666026871401,0.00503305608871828,0.277927063339731,0
3_F,0,0.625070995834911,0.0483718288527073,0,0.00948977659977281,0.00984475577432791,0.307222642938281,0
3_G,7,0.688435433982732,0.0336426403975549,0.0738085814386443,0.0666256211794714,0.017297741032294,0.119911459020479,0.000278522948825073
3_G,6,0.846467636547417,0.0103967365799069,0.0108479838272987,0.0190606837298292,0.0319302552254431,0.081296704090105,0
3_G,5,0.857875422266508,0.12700804432887,0.00174982380246433,0.0109850049821372,0.0023817046200209,0,0
3_G,4,0.980258794643487,0.009990545670058,0.0040216179604047,0.00558793232393074,0,0.000141109402119463,0
3_G,3,0.953977690522076,0.0428118977474252,0,0.00118708337939089,0.00128800949666704,0.000735318854440509,0
3_G,2,0.395259647451167,0.349952358265841,0.00100047641734159,0.252024773701763,0.00116722248689852,0.000595521676989042,0
3_G,1,0.17587769635973,0.742650304581972,0,0.0458197227862629,0.0139783996939466,0.0216738765780878,0
3_G,0,0.0193037666677481,0.192031924212439,0,0.0612529604516108,0.0498329169775817,0.677578431690621,0
4_D,7,0.718359845364092,0.0227834463527473,0.0424773433043919,0.0738956841371443,0.0110906901578047,0.131250396096077,0.000142594587743203
4_D,6,0.864916065884334,0.0292322264905541,0,0.00302583802557491,0.0207072567489344,0.0821186128506025,0
4_D,5,0.195662843327941,0.692054605275117,5.45325650300838e-05,0.00848890262301638,0.0258666133459364,0.0778725028629597,0
4_D,4,0.236999938168552,0.718069210000206,0.000329767719862322,0.0419526371112348,0.000525567303530576,0.0021228796966137,0
4_D,3,0.97944587628866,0.0146170839469809,0,0.00363586156111929,0,0.00230117820324006,0
4_D,2,0.980552163343567,0.0174847921113001,6.84782980860316e-05,0.000547826384688253,0.000205434894258095,0.00114130496810053,0
4_D,1,0.760823089257082,0.22340994120791,0,0.0152324959914484,0,0.000534473543559594,0
4_D,0,0.696390963048057,0.131725062224775,0,0.123205054566341,0.00555236454145127,0.0431265556193758,0
4_F,7,0.716233946225631,0.0344266839138871,0.0286242261849764,0.0443869537096923,0.0157996858541994,0.160251316640488,0.000277187471126305
4_F,6,0.874288592294132,0.0512213548224629,0.0012927054478301,0.00221606648199446,0.0110467556450936,0.0599345253084865,0
4_F,5,0.171420090533554,0.00563979518638534,0.00190466767259505,0.00479877309718752,0.00368565562619042,0.812551017884087,0
4_F,4,0.727272727272727,0.272727272727273,0,0,0,0,0
4_F,3,0.811767713989201,0.184742882067171,3.00810684795524e-05,0.00335403913547009,0,0.000105283739678433,0
4_F,2,0.521783658104517,0.211221213463242,0,0.173355845881311,0.09363928255093,0,0
4_F,1,0.383101265822785,0.268164556962025,0,0.0259493670886076,0.00531645569620253,0.31746835443038,0
4_F,0,0,1,0,0,0,0,0
4_G,7,0.683272443139822,0.0572191835786539,0.0740185415918738,0.080280024496864,0.00814098367579667,0.0970688235169894,0
4_G,6,0.62954901027141,0.00514250731242773,9.52316168968097e-05,0.000231276783892252,0.301217604244609,0.0637643697707639,0
4_G,5,0.941122584943371,0.00666222518321119,0.0004163890739507,0,0.000916055962691539,0.0508827448367755,0
4_G,4,0.115082679138133,0.848233672958076,0.00150325705695674,0.00075162852847837,0.000542842826123267,0.0338859194922332,0
4_G,3,0.260381473337981,0.628930480327488,0,0.103370813297343,8.93798823760748e-05,0.00722785315481192,0
4_G,2,0.224063754568878,0.683599976032117,0,0.0605908083168554,0.0308826172928276,0.000862843789322308,0
4_G,1,0.0874669943703605,0.778218775428866,0,0.10963681352442,0.00939933905707691,0.015278077619277,0
4_G,0,0.458944365192582,0.125630052306229,0,0.0323918212077984,0.0158820732287209,0.36715168806467,0
5_D,7,0.696762566567087,0.0215612417197039,0.0630439018054293,0.0878360826081309,0.00993635537082738,0.120859851928822,0
5_D,6,0.888473271910595,0.0126626910518005,0.00190093667121461,0.0119115144639819,0.0107464242461406,0.0743051616562677,0
5_D,5,0.235294117647059,0.117647058823529,0,0.647058823529412,0,0,0
5_D,4,0.625,0.125,0,0.25,0,0,0
5_D,3,0.908410206249895,0.0347235104642731,0.00288378838727086,0.00863450090223789,0.00674570382987335,0.0386022901664502,0
5_D,2,0.374869109947644,0.554973821989529,0.00732984293193717,0.0219895287958115,0.0141361256544503,0.0267015706806283,0
5_D,1,0.438530734632684,0.536356821589205,0.000249875062468766,0.0213643178410795,0.00087456271864068,0.00262368815592204,0
5_D,0,0.178271262240728,0.651283830673144,0,0.00863597810162696,0.0168478679929062,0.144961060991595,0
5_F,7,0.802522469750499,0.0284464295520694,0.00631532702410807,0.0213439748119131,0.0161635761225723,0.125208222738838,0
5_F,6,0.358100340011252,0.243976419363518,0.000305765514542208,0.000746067855482987,0.370355421834104,0.0265159854211003,0
5_F,5,0.97362073934742,0.0253098311666641,0.000121353700529406,0.000197199763360284,0.00010618448796323,0.000644691534062467,0
5_F,4,0.866884694449636,0.130779293589983,0.000186880956830499,0.00190618575967109,7.47523827321996e-05,0.000168192861147449,0
5_F,3,0.955921799859839,0.0383912101366972,0,0.00506673755266104,0.000547755411098491,7.24970397042121e-05,0
5_F,2,0.888306201435873,0.0231630572872042,0,0.0878216680946613,0.000709073182261353,0,0
5_F,1,0.788395808819409,0.10309855998207,0,0.0415475990362526,0.00501484843391046,0.0619431837283577,0
5_F,0,0.338269921923411,0.0350415169165944,0.0455756599330772,0.0758458297186764,0.0116805056388648,0.493586565869377,0
5_G,7,0.671405686824189,0.0276331597917501,0.0209680187653756,0.0936838491904571,0.0218261914297157,0.163624921334172,0.000858172664340065
5_G,6,0.212368668752703,0.517756747818566,0.000216235467704597,8.90381337607164e-05,0.25120201480577,0.0183672950214963,0
5_G,5,0.927777090038788,0.0705929685565734,4.12643393579269e-05,0.00023726995130808,0.00126887843525625,8.25286787158538e-05,0
5_G,4,0.814207327865951,0.0413790390780184,0.00143567958778296,0.0224988691564891,0.0791787126084135,0.0413003717033453,0
5_G,3,0.0345101294767044,0.939041085914857,0.000131078778345786,0.0238126447328178,0.00142730225309856,0.00107775884417646,0
5_G,2,0.492121706058136,0.410350448247759,0,0.0959487910893779,0.00135832654170062,0.000220728063026352,0
5_G,1,0.796375904663438,0.16304347826087,0.00201338629809,0.0340099036839528,0.00111552484083365,0.00344180225281602,0
5_G,0,0.569881440948472,0.103397172822617,0,0.0898312813497492,0.0623955008359933,0.174494604043168,0
