ID,day,Gammaproteobacteria,Bacilli,Bacteroidia,Clostridia,Actinobacteria,Alphaproteobacteria,Erysipelotrichia,Fusobacteriia,Thermoleophilia,Negativicutes,Deinococci,others
CMU_17_12_face,12,0.084637426,0.527771655,0.228454926,0.023253251,0.074278157,0.02832268,0.000551,0.0,0.004628609,0.0,0.006942914,0.021160929
CMU_17_12_face,11,0.285769703,0.093101442,0.126980022,0.003685265,0.119221569,0.167453288,0.000323,0.0,0.02702528,0.0,0.007758453,0.1686832909999999
CMU_17_12_face,10,0.192372406,0.100392597,0.100813236,0.00028,0.216629277,0.203449243,0.0,0.0,0.02425687,0.0,0.006590017,0.155215057
CMU_17_12_face,9,0.028843338,0.268228404,0.418155198,0.006295754,0.091215227,0.063543192,0.001610542,0.0,0.011859444,0.0,0.004245974,0.106001542
CMU_17_12_face,8,0.049249098,0.297424281,0.546018961,0.008725564,0.02198171,0.035489554,0.008054367,0.000587,0.00251699,0.000252,0.003355986,0.026343311
CMU_17_12_face,7,0.014677539,0.442253521,0.391697554,0.005337287,0.042846553,0.037509266,0.003558191,0.0,0.006078577,0.0,0.001186064,0.054855999
CMU_17_12_face,6,0.157988871,0.216017488,0.337042925,0.004769475,0.090222576,0.082472178,0.00536566,0.000397,0.021065183,0.0,0.004968203,0.079688887
CMU_17_12_face,5,0.102975654,0.199098287,0.206672678,0.019477006,0.128764653,0.169161407,0.00613165,0.002885482,0.032281335,0.001983769,0.003967538,0.126602059
CMU_17_12_face,4,0.179464677,0.065525815,0.09814246,0.002193945,0.156355127,0.20608454,0.001755156,0.0,0.042416264,0.0,0.009507094,0.238556823
CMU_17_12_face,3,0.118742724,0.195576251,0.147846333,0.01862631,0.165308498,0.139697322,0.0,0.0,0.023282887,0.0,0.029103609,0.1618160649999999
CMU_17_12_face,2,0.103448276,0.563218391,0.103448276,0.034482759,0.022988506,0.137931034,0.0,0.0,0.0,0.0,0.034482759,0.0
CMU_17_12_face,1,0.233038348,0.296460177,0.207227139,0.025811209,0.053834808,0.069321534,0.005899705,0.0,0.029498525,0.0,0.003687316,0.07522124
CMU_17_4_face,21,0.132786274,0.204960836,0.044293174,0.0,0.591477061,0.011469601,0.0,0.0,0.0,0.001771727,0.002890712,0.01034942
CMU_17_4_face,20,0.518630413,0.117041513,0.185073291,0.001454627,0.152176346,0.01253217,0.002349782,0.0,0.0,0.003916303,0.000448,0.006377831
CMU_17_4_face,19,0.955828907,0.019010344,0.017705712,0.000466,0.003168391,0.001770571,0.00028,0.0,0.0,0.0,0.0,0.0017699999999999
CMU_17_4_face,18,0.921893632,0.053183878,0.006200811,0.0,0.010612926,0.006439304,0.0,0.0,0.000596,0.0,0.0,0.001073
CMU_17_4_face,17,0.802236085,0.135380378,0.024386292,0.000486,0.016041481,0.011909584,0.000162,0.0,0.000567,0.0,0.003888844,0.0049412289999999
CMU_17_4_face,16,0.781655253,0.115984263,0.033367332,0.005464083,0.02528049,0.018942154,0.006046918,0.000656,0.000801,0.0,0.001748506,0.010052646
CMU_17_4_face,15,0.263288288,0.663828829,0.008783784,0.049099099,0.002612613,0.001351351,0.007837838,0.0,0.0,0.0,0.000315,0.002882306
CMU_17_4_face,14,0.353159107,0.500350456,0.026534495,0.063983178,0.022729548,0.010213277,0.010013017,0.0,0.000701,0.0,0.000701,0.011612633
CMU_17_4_face,13,0.468007313,0.215722121,0.124314442,0.100548446,0.02559415,0.016453382,0.018281536,0.0,0.0,0.0,0.0,0.03107861
CMU_17_4_face,12,0.66395395,0.15045653,0.080786026,0.060341405,0.014092894,0.012107979,0.006550218,0.0,0.0,0.0,0.000397,0.011313642
CMU_17_4_face,11,0.507312996,0.260447137,0.0281028,0.117425825,0.018909319,0.017342248,0.040952779,0.0,0.000418,0.0,0.001044714,0.008043485
CMU_17_4_face,10,0.349467297,0.32999365,0.008184576,0.273336626,0.009031257,0.006773442,0.017991957,0.0,0.000141,0.0,0.000353,0.004728361
CMU_17_4_face,9,0.610214677,0.176698938,0.00378841,0.146672279,0.006314017,0.037089004,0.016135822,0.0,0.0,0.0,0.0,0.0030865
CMU_17_4_face,8,0.403728988,0.246641709,0.019966234,0.220362622,0.025985466,0.030609998,0.023709902,0.0,0.002422374,0.0,0.002936211,0.0236372069999999
CMU_17_4_face,7,0.566276162,0.130446229,0.0,0.278399368,0.000263262,0.00079,0.016585494,0.0,0.0,0.0,0.0,0.0072397
CMU_17_4_face,6,0.443737525,0.255239521,0.004303892,0.222055888,0.011539421,0.009481038,0.042103293,0.0,0.001060379,0.0,0.000873,0.009606147
CMU_17_4_face,5,0.482333254,0.123165192,0.001004064,0.338130528,0.004303132,0.00315563,0.042361941,0.0,0.000383,0.0,0.000622,0.004541294
CMU_17_4_face,4,0.793498825,0.05979476,0.001146592,0.133807258,0.002522502,0.001490569,0.005045004,0.0,0.0,0.0,0.0,0.0026948429999999
CMU_17_4_face,3,0.482771933,0.088891034,0.000676,0.393784384,0.000772,0.000965,0.02287424,0.0,0.0,0.0,0.000193,0.009072483
CMU_17_4_face,2,0.265531694,0.120729943,0.000482,0.553058121,0.001854531,0.000482,0.043136382,0.0,7.42e-05,0.0,0.0,0.01464922
CMU_17_4_face,1,0.372688278,0.195626187,0.004500387,0.368398847,0.007945995,0.005836439,0.033260671,0.0,0.000633,0.0,0.000492,0.010618906
SHSU_2016_11_face,21,0.994601542,0.001542416,0.00218509,0.0,0.0009,0.000257,0.0,0.0,0.0,0.0,0.0,0.000514
SHSU_2016_11_face,20,0.998556012,0.000684,0.0,0.0,0.0,0.0,0.000304,0.0,0.000152,0.0,0.0,0.000304
SHSU_2016_11_face,19,0.786561265,0.15965984,0.021080369,0.0,0.004072344,0.008863337,0.0,0.001077973,0.000719,0.0,0.0,0.017967879
SHSU_2016_11_face,18,0.508602891,0.306721725,0.163799036,0.004435268,0.001682343,0.004129387,0.002676455,0.002141164,0.000382,0.0,0.0,0.005429566
SHSU_2016_11_face,17,0.421610623,0.349004069,0.207646177,0.007282073,0.000964,0.002034697,0.009209681,0.000535,0.000643,0.0,0.0,0.00107
SHSU_2016_11_face,16,0.545329971,0.192994957,0.197873273,0.055086604,0.00011,0.0,0.006961193,0.000384,0.0,0.0,0.0,0.001261063
SHSU_2016_11_face,15,0.522154431,0.284306861,0.133476695,0.046959392,0.00125025,0.00085,0.00725145,0.00085,0.0001,0.0,0.0,0.00280048
SHSU_2016_11_face,14,0.490963984,0.346770421,0.088361611,0.055194115,0.001998554,0.003401794,0.005357826,0.002891525,0.000383,0.000383,0.0,0.0042950479999999
SHSU_2016_11_face,13,0.386771511,0.421121938,0.088566161,0.07927311,0.00173069,0.001091087,0.016102938,0.0014297,0.000414,0.0,0.0,0.0034984919999999
SHSU_2016_11_face,12,0.574867781,0.182398985,0.101840491,0.10780622,0.001523165,0.002157817,0.016035541,0.001777026,0.000592,8.46e-05,0.0,0.010915517
SHSU_2016_11_face,11,0.701333161,0.190719648,0.025304168,0.068793684,0.001035465,0.002329795,0.006342221,0.00148848,0.000647,0.000518,0.0,0.0014889999999999
SHSU_2016_11_face,10,0.45808225,0.236705783,0.044190718,0.19885823,0.006977482,0.013109208,0.022095359,0.002960144,0.002537266,0.00190295,0.0,0.012579063
SHSU_2016_11_face,9,0.37254902,0.366869506,0.014604462,0.116565247,0.07464503,0.020283976,0.009601082,0.0,0.00581474,0.0,0.0,0.0190663519999999
SHSU_2016_11_face,8,0.200943767,0.590444357,0.041683052,0.059771923,0.050334251,0.004128982,0.0043256,0.000393,0.001179709,0.042469524,0.0,0.004325363
SHSU_2016_11_face,7,0.661069759,0.11505395,0.043794357,0.136806878,0.014021118,0.006520108,0.011482315,0.003462005,0.001904102,0.000923,0.0,0.004962604
SHSU_2016_11_face,6,0.385632386,0.449397449,0.010881011,0.068328068,0.047736048,0.007839008,0.02035802,0.000585,0.002808003,0.000468,0.0,0.005967004
SHSU_2016_11_face,5,0.513683384,0.230456986,0.038758675,0.129893937,0.052245646,0.016236742,0.009034961,0.000524,0.001178473,0.0,0.0,0.007988015
SHSU_2016_11_face,4,0.646068478,0.211425689,0.050318431,0.028375055,0.009710574,0.003089728,0.005233621,0.0,0.000315,0.0,0.0,0.045462808
SHSU_2016_11_face,3,0.827762722,0.07222975,0.036096055,0.020137007,0.005382415,0.022282445,0.00666215,0.000753,0.001279735,0.002672388,0.0,0.0047433269999999
SHSU_2016_11_face,2,0.324481714,0.311437223,0.024411833,0.314931283,0.00368041,0.00423946,0.004565572,0.007081295,0.000326,0.001444212,0.0,0.0034006609999999
SHSU_2016_11_face,1,0.267160711,0.340702129,0.009859951,0.350436476,0.009231929,0.002449287,0.014381712,0.000879,0.0,0.0,0.0,0.004898112
SHSU_2016_24_face,21,0.602272727,0.125,0.0,0.0,0.034090909,0.170454545,0.0,0.0,0.0,0.0,0.0,0.068181818
SHSU_2016_24_face,20,0.415686275,0.431372549,0.023529412,0.078431373,0.031372549,0.007843137,0.0,0.0,0.0,0.0,0.0,0.011764706
SHSU_2016_24_face,19,0.934664118,0.012741559,0.003326963,0.002689885,0.016351667,0.010264033,0.0,0.0,0.006016847,0.001203369,0.0,0.0127414609999999
SHSU_2016_24_face,18,0.720708225,0.010443864,0.240127285,0.001305483,0.00546671,0.009464752,0.00049,0.000245,0.00122389,0.0,0.0,0.010525571
SHSU_2016_24_face,17,0.435139045,0.002250442,0.55184054,0.000321,0.000321,0.0,0.010126989,0.0,0.0,0.0,0.0,0.0
SHSU_2016_24_face,16,0.875121007,0.031857784,0.056851184,0.000176,0.00088,0.000264,0.028689607,0.000704,0.0,0.0,0.0,0.005456306
SHSU_2016_24_face,15,0.537202961,0.037267887,0.371120634,0.006103103,0.00026,0.002077652,0.011556941,0.031554344,0.00026,0.00026,0.0,0.0023375329999999
SHSU_2016_24_face,14,0.522717169,0.033342225,0.293233751,0.012936783,0.002489553,0.004490086,0.012047657,0.102916333,0.0008,0.003467591,0.0,0.0115588229999999
SHSU_2016_24_face,13,0.596629379,0.013467766,0.214306741,0.010303209,0.00117751,0.00081,0.006844274,0.146305564,0.000147,0.009346482,0.0,0.000662
SHSU_2016_24_face,12,0.467609756,0.016097561,0.332829268,0.008195122,0.000878,0.000927,0.007853659,0.156829268,0.0,0.006634146,0.0,0.0021464
SHSU_2016_24_face,11,0.580623306,0.049627371,0.252879404,0.015243902,0.00203252,0.002710027,0.014566396,0.072831978,0.000508,0.007960705,0.0,0.001017
SHSU_2016_24_face,10,0.609026645,0.047670836,0.15588182,0.021207178,0.001087548,0.003262643,0.015588182,0.127968099,0.000906,0.01051296,0.0,0.0068901259999999
SHSU_2016_24_face,9,0.386779427,0.132550915,0.212461167,0.056610287,0.026234035,0.030721436,0.100621332,0.020193303,0.008284432,0.008802209,0.0,0.016741533
SHSU_2016_24_face,8,0.479968475,0.092998818,0.190332326,0.074609221,0.00525417,0.013266781,0.085642979,0.04282149,0.002495731,0.002889794,0.0,0.0097209019999999
SHSU_2016_24_face,7,0.456748851,0.034684496,0.315224962,0.040395598,0.006407578,0.007243349,0.032316479,0.08817384,0.001114361,0.012257975,0.0,0.00543215
SHSU_2016_24_face,6,0.705752212,0.057522124,0.095132743,0.0,0.044247788,0.0,0.066371681,0.004424779,0.0,0.017699115,0.0,0.008849558
SHSU_2016_24_face,5,0.389619377,0.02366782,0.439031142,0.009134948,0.005259516,0.007750865,0.007197232,0.094532872,0.00083,0.015778547,0.0,0.007197782
SHSU_2016_24_face,4,0.429615691,0.019034523,0.445538105,0.006151842,0.001302743,0.006730839,0.021712383,0.062242165,0.000217,0.004342477,0.0,0.0031122449999999
SHSU_2016_24_face,3,0.554057054,0.016095016,0.35020535,0.003885004,0.000833,0.003330003,0.007603508,0.056055056,0.000333,0.003052503,0.0,0.004551004
SHSU_2016_24_face,2,0.701579385,0.061457467,0.123912441,0.021003048,0.009587143,0.04100859,0.014408423,0.012856747,0.002105846,0.003602106,0.0,0.008479373
SHSU_2016_24_face,1,0.294727953,0.125708771,0.337254192,0.136204609,0.003920859,0.021413922,0.015140548,0.034503559,0.002835083,0.017794668,0.0,0.0104961139999999
SHSU_2016_64_face,21,0.05899705,0.516224189,0.014749263,0.014749263,0.386430678,0.008849558,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_64_face,20,0.326666667,0.386666667,0.0,0.0,0.26,0.0,0.0,0.026666667,0.0,0.0,0.0,0.0
SHSU_2016_64_face,19,0.794403198,0.039805825,0.135693889,0.0,0.019760137,0.003655054,0.0,0.0,0.001484866,0.0,0.002055968,0.003140409
SHSU_2016_64_face,18,0.827311522,0.03997155,0.121194879,0.009672831,0.001849218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_64_face,17,0.443844575,0.132689529,0.382708539,0.035434568,0.00038,0.0,0.002585355,0.002357235,0.0,0.0,0.0,0.0
SHSU_2016_64_face,16,0.354204921,0.411861917,0.209419758,0.020381932,0.000459,0.000184,0.001285347,0.002203452,0.0,0.0,0.0,0.0
SHSU_2016_64_face,15,0.258290741,0.424581006,0.209200048,0.090336384,0.000832,0.00356591,0.003922501,0.00618091,0.000238,0.001901819,0.0,0.000951
SHSU_2016_64_face,14,0.4464145,0.353427896,0.10415025,0.078014184,0.000657,0.003677436,0.002495403,0.00748621,0.0,0.000919,0.000394,0.0023649999999999
SHSU_2016_64_face,13,0.31078354,0.472492761,0.095112749,0.108274107,0.001403878,0.00219356,0.002018075,0.005440028,0.000877,0.00079,0.000175,0.0004377
SHSU_2016_64_face,12,0.317564081,0.461981765,0.090830896,0.119559608,0.000258,0.000172,0.00335455,0.005074832,0.0,0.000688,0.000344,0.000172
SHSU_2016_64_face,11,0.293515704,0.462107396,0.095542047,0.118439716,0.002532928,0.011854103,0.005471125,0.003039514,0.002330294,0.000405,0.000709,0.004052831
SHSU_2016_64_face,10,0.271331058,0.47440273,0.07337884,0.100682594,0.0,0.027303754,0.027303754,0.0,0.0,0.0,0.0221843,0.003412969
SHSU_2016_64_face,9,0.170810218,0.603999726,0.043695637,0.159578111,0.006369427,0.001027327,0.011506061,0.000548,0.000137,0.000342,0.0,0.001985769
SHSU_2016_64_face,8,0.156012843,0.603911267,0.032983071,0.167834209,0.021599533,0.006129597,0.009194396,0.001167542,0.0,0.000292,0.0,0.000876
SHSU_2016_64_face,7,0.141655298,0.493292406,0.018303774,0.150409277,0.179740791,0.004092769,0.010686676,0.0,0.0,0.0,0.001023192,0.000796
SHSU_2016_64_face,6,0.212389381,0.407079646,0.0,0.159292035,0.168141593,0.03539823,0.017699115,0.0,0.0,0.0,0.0,0.0
SHSU_2016_64_face,5,0.085264484,0.532241814,0.00302267,0.135138539,0.233375315,0.002267003,0.006171285,0.0,0.001259446,0.0,0.0,0.00126
SHSU_2016_64_face,4,0.124313327,0.275076297,0.010783316,0.054120041,0.518209563,0.005900305,0.004883011,0.0,0.002848423,0.0,0.00061,0.003255424
SHSU_2016_64_face,3,0.097309674,0.808733339,0.004088642,0.015373293,0.048654837,0.008995012,0.00114482,0.001635457,0.003516232,0.0,0.000327,0.010221644
SHSU_2016_64_face,2,0.054157744,0.241880799,0.01213419,0.100017844,0.578783012,0.003568879,0.006513205,0.0,0.001070664,0.0,0.000714,0.001159
SHSU_2016_64_face,1,0.134458416,0.218508714,0.01632473,0.09750717,0.513015663,0.00595632,0.008382969,0.000221,0.002095742,0.000221,0.0,0.003309067
SHSU_2016_65_face,21,0.047058824,0.782352941,0.0,0.035294118,0.094117647,0.0,0.0,0.0,0.0,0.017647059,0.023529412,0.0
SHSU_2016_65_face,20,0.720484201,0.065241314,0.171985537,0.004873448,0.02027983,0.007231567,0.0,0.0,0.0,0.004244616,0.003301368,0.00235812
SHSU_2016_65_face,19,0.890715238,0.011994669,0.087516659,0.004664594,0.001110618,0.001332741,0.000666,0.0,0.000777,0.0,0.0,0.001221
SHSU_2016_65_face,18,0.542219304,0.374655286,0.019172685,0.037688772,0.000263,0.0,0.026001313,0.0,0.0,0.0,0.0,0.0
SHSU_2016_65_face,17,0.457287728,0.344362324,0.045032657,0.12487109,0.000344,0.0,0.026813338,0.000773,0.0,0.000172,0.000172,0.000172
SHSU_2016_65_face,16,0.286078765,0.544354311,0.039120764,0.116381002,0.000131,0.000393,0.01282219,0.000523,0.0,0.0,0.0,0.000196
SHSU_2016_65_face,15,0.265627065,0.421303026,0.162547905,0.135192282,0.0,0.000264,0.009118541,0.002510903,0.0,0.0,0.0,0.003435972
SHSU_2016_65_face,14,0.325299131,0.40156667,0.067917707,0.189721959,0.0,0.000258,0.00921064,0.00352931,0.0,0.0,0.0,0.002496342
SHSU_2016_65_face,13,0.222166373,0.302186479,0.194672028,0.25885901,0.002663986,0.002312139,0.006584569,0.004976125,0.000101,0.001206333,0.0,0.004273889
SHSU_2016_65_face,12,0.20169754,0.372827895,0.077765671,0.306417388,0.003440959,0.005792281,0.013018294,0.010552274,0.0,0.001777829,0.000229,0.006480041
SHSU_2016_65_face,11,0.190445449,0.44012266,0.078760491,0.240800516,0.018398967,0.006294383,0.009522272,0.006294383,0.001613944,0.001613944,0.000323,0.005810861
SHSU_2016_65_face,10,0.143044619,0.555237414,0.043903603,0.218086376,0.019207826,0.00656168,0.004056311,0.003698401,0.001193033,0.000835,0.0,0.004176336
SHSU_2016_65_face,9,0.117954402,0.483375554,0.066181127,0.235592147,0.055889804,0.009183027,0.008866371,0.009183027,0.001424953,0.003958201,0.002058265,0.0063338259999999
SHSU_2016_65_face,8,0.128452061,0.502053533,0.065288203,0.245786716,0.04531936,0.000566,0.006797904,0.002761648,0.000283,0.000212,0.000779,0.00169923
SHSU_2016_65_face,7,0.082994777,0.498549042,0.016976204,0.345763204,0.046285548,0.003337203,0.003627394,0.0,0.0,0.00029,0.00029,0.001885958
SHSU_2016_65_face,6,0.14423874,0.420834485,0.026250345,0.327530625,0.052684904,0.009947499,0.005986921,0.001381597,0.002118449,0.0,0.001105278,0.0079220039999999
SHSU_2016_65_face,5,0.072130342,0.224905846,0.036187981,0.26518749,0.393646635,0.002701818,0.002456198,0.000164,0.000655,0.000655,0.0,0.00131
SHSU_2016_65_face,4,0.073492341,0.133120031,0.006786892,0.271087842,0.492146597,0.009307737,0.005235602,0.000582,0.003393446,0.000291,0.000194,0.004364378
SHSU_2016_65_face,3,0.318529862,0.209800919,0.017434327,0.087760631,0.355990105,0.003298386,0.003651785,0.000236,0.001531394,0.0,0.0,0.001768
SHSU_2016_65_face,2,0.312664618,0.280728709,0.015693591,0.201163301,0.180201932,0.003292362,0.002524144,0.0,0.000878,0.0,0.0,0.002852199
SHSU_2016_65_face,1,0.094205794,0.248351648,0.052247752,0.165734266,0.415484515,0.007692308,0.008791209,0.0003,0.000999,0.0,0.0005,0.0056949039999999
SHSU_2016_67_face,21,0.017883756,0.661698957,0.010432191,0.005961252,0.274217586,0.004470939,0.0,0.0,0.008941878,0.013412817,0.002980626,0.0
SHSU_2016_67_face,20,0.143370662,0.575141712,0.053919535,0.103414904,0.099543758,0.014240288,0.000691,0.002212084,0.000968,0.002350339,0.000415,0.00373338
SHSU_2016_67_face,19,0.212904081,0.691706412,0.065447801,0.00145734,0.022257552,0.001722311,0.00053,0.0,0.000265,0.000265,0.0,0.003443854
SHSU_2016_67_face,18,0.973194918,0.024016114,0.000775,0.000465,0.000775,0.0,0.0,0.0,0.000775,0.0,0.0,0.0
SHSU_2016_67_face,17,0.84050787,0.115575267,0.039307766,0.001739282,0.000522,0.000696,0.000957,0.0,0.000522,0.0,0.0,0.000174
SHSU_2016_67_face,16,0.67120636,0.253231939,0.058209471,0.013688213,0.000277,0.0,0.002281369,0.001106118,0.0,0.0,0.0,0.0
SHSU_2016_67_face,15,0.427556922,0.330844132,0.168826415,0.063840691,0.0,0.0,0.00204993,0.006735486,0.0,0.0,0.0,0.000146
SHSU_2016_67_face,14,0.347648125,0.255720325,0.284170972,0.101925787,0.0,0.0,0.001342012,0.00919278,0.0,0.0,0.0,0.0
SHSU_2016_67_face,13,0.455558189,0.332069211,0.170893577,0.03804219,0.000237,0.0,0.001422138,0.001777672,0.0,0.0,0.0,0.0
SHSU_2016_67_face,12,0.311067722,0.501284555,0.086116535,0.073579283,0.020758401,0.000206,0.004829925,0.001849759,0.0,0.000308,0.0,0.0
SHSU_2016_67_face,11,0.438481992,0.318588349,0.026770607,0.018612521,0.197002659,0.0,0.000544,0.0,0.0,0.0,0.0,0.0
SHSU_2016_67_face,10,0.621833561,0.108154544,0.217410459,0.047623243,0.000704877,0.000352,0.000793,0.000793,0.0,0.00220274,0.0,0.000132
SHSU_2016_67_face,9,0.713571961,0.172930649,0.062192394,0.045190157,0.002013423,0.001193139,0.000969,0.00082,0.0,0.000447,0.0,0.0006709999999999
SHSU_2016_67_face,8,0.746422352,0.119103506,0.094571061,0.033467101,0.000984,0.000984,0.001287196,0.001892936,0.000151,0.00053,0.0,0.000605
SHSU_2016_67_face,7,0.667193196,0.170959903,0.092466586,0.049696233,0.005953827,0.003523694,0.00218712,0.000729,0.0,0.000729,0.0,0.006561321
SHSU_2016_67_face,6,0.534883721,0.26744186,0.069767442,0.034883721,0.023255814,0.0,0.0,0.0,0.0,0.0,0.069767442,0.0
SHSU_2016_67_face,5,0.683277246,0.186901372,0.06212788,0.05669169,0.003624126,0.002135646,0.002459229,0.001100181,0.000453,0.000777,0.0,0.000452
SHSU_2016_67_face,4,0.646638773,0.194198047,0.08167364,0.055006974,0.008145049,0.002900976,0.0041841,0.0027894,0.000837,0.001450488,0.0,0.002178
SHSU_2016_67_face,3,0.534553048,0.266580491,0.069404395,0.094561002,0.02217361,0.002386398,0.006363727,0.001789798,0.0,0.0,0.001491498,0.000696
SHSU_2016_67_face,2,0.61687137,0.215176616,0.066361992,0.080167571,0.013710368,0.000476,0.005903075,0.000571,0.0,0.000381,0.0,0.00038
SHSU_2016_67_face,1,0.58329407,0.240492697,0.070000673,0.079019991,0.013057818,0.003769267,0.003500034,0.001682708,0.001009625,0.000808,0.000269,0.0030973339999999
SHSU_2016_7_face,21,0.426786954,0.060143419,0.263243118,0.003469813,0.055517002,0.165394402,0.0,0.0,0.0,0.003469813,0.0,0.02197548
SHSU_2016_7_face,20,0.640219677,0.237789203,0.055036223,0.019864454,0.022201449,0.009932227,0.000584,0.005258238,0.001752746,0.001752746,0.0,0.005608943
SHSU_2016_7_face,19,0.407956229,0.207112732,0.169383335,0.002279722,0.032258065,0.070671378,0.0,0.00057,0.016869942,0.0,0.0,0.092899069
SHSU_2016_7_face,18,0.824707846,0.113522538,0.035058431,0.016694491,0.0,0.006677796,0.0,0.0,0.0,0.0,0.0,0.003338898
SHSU_2016_7_face,17,0.687129049,0.061047991,0.132779379,0.104290317,0.001187044,0.003391555,0.001356622,0.007122266,0.0,0.0,0.0,0.001696
SHSU_2016_7_face,16,0.357278729,0.460221551,0.049345418,0.120622133,0.000224,0.0,0.002685465,0.0079445,0.0,0.001678416,0.0,0.0
SHSU_2016_7_face,15,0.414623793,0.131592911,0.298949379,0.112437653,0.002387775,0.006632707,0.002387775,0.024355301,0.000584,0.002016343,0.0,0.004031035
SHSU_2016_7_face,14,0.320530486,0.350413365,0.186445057,0.130037892,0.000775,0.001033414,0.0,0.007922838,0.000603,0.001377885,0.0,0.00086
SHSU_2016_7_face,13,0.525139665,0.207945376,0.098430434,0.147024918,0.001684845,0.003192338,0.005054536,0.00833555,0.000355,0.002216902,0.0,0.00062
SHSU_2016_7_face,12,0.439070116,0.240869891,0.126059243,0.176003,0.00015,0.0,0.000675,0.013798275,0.00015,0.0006,0.0,0.002624672
SHSU_2016_7_face,11,0.386584289,0.318799647,0.083436305,0.18664313,0.002177111,0.002059429,0.003295087,0.01129744,0.000588,0.003295087,0.0,0.001824
SHSU_2016_7_face,10,0.504417617,0.159303972,0.114925474,0.109462467,0.007756121,0.01355635,0.00357456,0.061914076,0.004721117,0.003844338,0.0,0.016525682
SHSU_2016_7_face,9,0.484339349,0.217797138,0.0369218,0.238747148,0.004770794,0.004355943,0.007674756,0.003733665,0.000622,0.0,0.0,0.001037
SHSU_2016_7_face,8,0.457047872,0.154720745,0.091023936,0.286170213,0.001994681,0.002327128,0.001529255,0.002194149,0.000665,0.0,0.0,0.002326
SHSU_2016_7_face,7,0.368463074,0.094610778,0.221556886,0.248037259,0.003193613,0.006520293,0.007717898,0.034863606,0.003858949,0.00572189,0.0,0.00545468
SHSU_2016_7_face,6,0.516165756,0.096766849,0.029371585,0.236338798,0.044398907,0.061247723,0.006147541,0.000455,0.0,0.0,0.0,0.009107095
SHSU_2016_7_face,5,0.635308039,0.147844094,0.064344353,0.138155462,0.006730271,0.002514607,0.000961,0.00229273,0.000148,0.000222,0.0,0.0014792619999999
SHSU_2016_7_face,4,0.5511176,0.321827094,0.044147808,0.061667883,0.013244342,0.003267633,0.000939,0.000765,0.00073,0.00118191,0.0,0.001113
SHSU_2016_7_face,3,0.532067856,0.278804314,0.069496122,0.097117992,0.017342499,0.001198209,0.0013874,0.000757,0.000757,0.000189,0.0,0.000882
SHSU_2016_7_face,2,0.205706145,0.346825455,0.318404325,0.097866589,0.000694,0.000219,0.00095,0.024366187,0.000146,0.003068605,0.0,0.001754241
SHSU_2016_7_face,1,0.191947181,0.566639299,0.03855364,0.180042419,0.003694581,0.005062945,0.002326218,0.005131363,0.000616,0.002326218,0.0,0.003659991
SHSU_2016_72_face,21,0.020194323,0.760144789,0.001047819,0.007715755,0.189750429,0.006191656,0.000762,0.0,0.004572299,0.000572,0.000286,0.008765168
SHSU_2016_72_face,20,0.428571429,0.142857143,0.0,0.0,0.142857143,0.071428571,0.0,0.0,0.071428571,0.0,0.142857143,0.0
SHSU_2016_72_face,19,0.970139228,0.025891549,0.000244,0.000427,0.002320469,0.000122,0.0,0.0,0.000122,0.0,0.000427,0.000305
SHSU_2016_72_face,18,0.662555735,0.098662366,0.228346457,0.0,0.007968883,0.000949,0.0,0.0,0.0,0.0,0.00123328,0.000285
SHSU_2016_72_face,17,0.984882599,0.00989064,0.004905114,0.0,0.0,0.000322,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_72_face,16,0.25440351,0.038066972,0.707271437,0.000129,0.0,0.000129,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_72_face,15,0.706512778,0.173360028,0.118125074,0.001531033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472
SHSU_2016_72_face,14,0.827857361,0.058274916,0.113258153,0.000122,0.000366,0.000122,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_72_face,13,0.848250587,0.053713566,0.096718777,0.000286,0.000172,0.0,0.00063,0.0,0.000115,0.0,0.0,0.000115
SHSU_2016_72_face,12,0.883886256,0.04639561,0.065352956,0.002993265,0.0,0.0,0.000249,0.0,0.000249,0.0,0.0,0.0008719999999999
SHSU_2016_72_face,11,0.924494649,0.030469679,0.042583234,0.001337693,0.0,0.0,0.000966,0.0,0.0,0.0,0.0,0.000149
SHSU_2016_72_face,10,0.883624716,0.093687442,0.012144668,0.010543174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_72_face,9,0.828563056,0.149018267,0.016118003,0.006300674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSU_2016_72_face,8,0.816419562,0.150520027,0.006063288,0.025802169,8.85e-05,0.000221,0.00031,0.000221,8.85e-05,0.000133,0.0,0.000133
SHSU_2016_72_face,7,0.747016239,0.213167678,0.014869888,0.022598317,0.000196,0.00088,0.000391,0.000489,0.0,0.000147,0.0,0.0002448
SHSU_2016_72_face,6,0.637402934,0.306514236,0.013912856,0.03850302,0.000431,0.000431,0.001078516,0.001725626,0.0,0.0,0.0,0.0
